X,Y,GID,HAUSART,BAUWEISE,AVG_MW,MIN_MW,MAX_MW,MESSW_1G,MESSW_EG,MESSW_KE,LON,LAT,PETROGRAPH
12.065118378306147,49.9758596169069,1,Reihenhaus,Massivhaus,58.000000000,58.000000000,58.000000000,58.000000000,0.0000000000,0.0000000000,719760.0,5540450.0,KiesSandTon
12.000683304040914,50.04640235761238,2,Reihenhaus,Massivhaus,61.000000000,54.000000000,68.000000000,54.000000000,68.000000000,0.0000000000,714826.0,5548104.0,Marmor(Kalk-Dolomit-Kalksilikatfels-)
11.948387424328962,50.15673028186776,3,,,,0.0000000000,,0.0000000000,0.0000000000,0.0000000000,710598.0,5560219.0,Phyllit
11.965814414778578,50.08807853038237,4,Mehrfamilienhaus,Massivhaus,121.50000000,20.000000000,223.00000000,20.000000000,0.0000000000,223.00000000,712146.0,5552637.0,Glimmerschiefer
11.94580854924648,50.23428635626054,5,Einfamilienhaus,Massivhaus,56.000000000,56.000000000,56.000000000,0.0000000000,56.000000000,56.000000000,710073.0,5568833.0,Phyllit
11.94535198432341,50.23438789742576,6,Einfamilienhaus,Massivhaus,56.000000000,56.000000000,56.000000000,0.0000000000,56.000000000,56.000000000,710040.0,5568843.0,Phyllit
11.946129113231581,50.23402633905153,7,Einfamilienhaus,Massivhaus,56.000000000,56.000000000,56.000000000,0.0000000000,56.000000000,56.000000000,710097.0,5568805.0,Phyllit
11.947082577173946,50.233795237392286,8,Einfamilienhaus,Massivhaus,56.000000000,56.000000000,56.000000000,0.0000000000,56.000000000,56.000000000,710166.0,5568782.0,Phyllit
11.929381886370125,50.025564344843126,9,Einfamilienhaus,Massivhaus,23.000000000,9.0000000000,37.000000000,0.0000000000,37.000000000,9.0000000000,709813.0,5545585.0,Marmor(Kalk-Dolomit-Kalksilikatfels-)
11.8492200848923,50.11003613954031,10,Einfamilienhaus,Massivhaus,466.00000000,358.00000000,574.00000000,358.00000000,574.00000000,0.0000000000,703714.0,5554753.0,Phyllit
12.187069774733631,50.18084562309881,11,Einfamilienhaus,Massivhaus,276.50000000,146.00000000,407.00000000,146.00000000,407.00000000,0.0000000000,727529.0,5563601.0,Granit
12.15717402660902,50.17300841512797,12,Mehrfamilienhaus,Massivhaus,1029.5000000,205.00000000,1854.0000000,0.0000000000,205.00000000,1854.0000000,725432.0,5562639.0,Granit
12.020092944613694,50.12717843784027,13,unbekannt,unbekannt,468.00000000,468.00000000,468.00000000,0.0000000000,0.0000000000,468.00000000,715852.0,5557139.0,Granit
12.223258095465178,50.01363730702569,14,Mehrfamilienhaus,Massivhaus,47.000000000,47.000000000,47.000000000,47.000000000,0.0000000000,0.0000000000,730915.0,5545126.0,Phyllit
12.181420320824516,50.056563412981056,15,Reihenhaus,Massivhaus,158.50000000,92.000000000,225.00000000,0.0000000000,92.000000000,225.00000000,727715.0,5549769.0,Glimmerschiefer
12.080647792182516,50.1274485400679,16,Einfamilienhaus,Massivhaus,174.00000000,165.00000000,183.00000000,0.0000000000,165.00000000,183.00000000,720178.0,5557346.0,Granit
11.943458722925,50.15103502879452,17,Einfamilienhaus,Massivhaus,388.00000000,356.00000000,420.00000000,0.0000000000,420.00000000,356.00000000,710271.0,5559572.0,Phyllit
12.047559457965297,50.24832968661195,18,Mehrfamilienhaus,Massivhaus,123.50000000,8.0000000000,239.00000000,0.0000000000,8.0000000000,239.00000000,717264.0,5570686.0,Phyllit
12.172577450788046,50.191318508358776,19,Mehrfamilienhaus,Massivhaus,941.00000000,823.00000000,1059.0000000,0.0000000000,1059.0000000,823.00000000,726445.0,5564721.0,Orthogneis:granitischgranodioritisch
12.059051980055191,49.959178785878414,20,Mehrfamilienhaus,Massivhaus,456.00000000,334.00000000,578.00000000,0.0000000000,334.00000000,578.00000000,719401.0,5538578.0,Glimmerschiefer
12.12498089532146,50.17080309464358,21,Mehrfamilienhaus,Massivhaus,62.000000000,62.000000000,62.000000000,0.0000000000,62.000000000,0.0000000000,723144.0,5562297.0,PhyllitKalkphyllitQuarzitGrauwacke
11.88942963431384,50.100855419715494,22,Mehrfamilienhaus,Massivhaus,381.00000000,315.00000000,447.00000000,315.00000000,0.0000000000,447.00000000,706628.0,5553843.0,Granit
12.123491205191794,50.19798463849293,23,Einfamilienhaus,Massivhaus,375.66666667,75.000000000,913.00000000,75.000000000,139.00000000,913.00000000,722911.0,5565314.0,PhyllitKalkphyllitQuarzitGrauwacke
11.970212607492815,50.02669367945113,24,Mehrfamilienhaus,Massivhaus,67.000000000,67.000000000,67.000000000,0.0000000000,67.000000000,0.0000000000,712732.0,5545826.0,Marmor(Kalk-Dolomit-Kalksilikatfels-)
11.885548683450514,50.10329994772348,25,Mehrfamilienhaus,Massivhaus,3695.0000000,3695.0000000,3695.0000000,0.0000000000,0.0000000000,3695.0000000,706340.0,5554104.0,Granit
11.886018575549924,50.10297340254047,26,Mehrfamilienhaus,Massivhaus,1037.0000000,1037.0000000,1037.0000000,0.0000000000,1037.0000000,0.0000000000,706375.0,5554069.0,Granit
12.178904773085899,50.05402344803312,27,Einfamilienhaus,Massivhaus,68.500000000,66.000000000,71.000000000,0.0000000000,66.000000000,71.000000000,727547.0,5549479.0,Glimmerschiefer
11.992452348229373,50.12780467151059,28,Einfamilienhaus,Fertighaus,208.00000000,208.00000000,208.00000000,0.0000000000,208.00000000,0.0000000000,713874.0,5557129.0,Granit
11.885691774707448,50.095676849835264,29,Einfamilienhaus,Massivhaus,475.00000000,475.00000000,475.00000000,0.0000000000,0.0000000000,475.00000000,706383.0,5553257.0,Granit
12.066519006056895,50.00554633284517,30,Einfamilienhaus,Fertighaus,47.500000000,36.000000000,59.000000000,0.0000000000,36.000000000,59.000000000,719725.0,5543754.0,Glimmerschiefer
12.104319942887955,49.96788010187112,31,,,101.50000000,41.000000000,162.00000000,0.0000000000,162.00000000,41.000000000,722607.0,5539679.0,Orthogneis:granitischgranodioritisch
12.337374238912934,49.8773279263357,32,Einfamilienhaus,Massivhaus,221.00000000,129.00000000,313.00000000,129.00000000,313.00000000,0.0000000000,739765.0,5530334.0,Glimmerschiefer
12.13982415522209,50.17138302195335,33,Einfamilienhaus,Massivhaus,838.00000000,838.00000000,838.00000000,838.00000000,0.0000000000,0.0000000000,724201.0,5562406.0,Granit
12.066322957842752,49.982296102355,34,Reihenhaus,Massivhaus,32.500000000,24.000000000,41.000000000,24.000000000,0.0000000000,41.000000000,719817.0,5541169.0,KiesSandTon
12.067502860399719,49.98220190922199,35,Mehrfamilienhaus,Massivhaus,35.500000000,20.000000000,51.000000000,51.000000000,0.0000000000,20.000000000,719902.0,5541162.0,KiesSandTon
11.783878362100722,49.99320125001617,36,Einfamilienhaus,Massivhaus,54.500000000,48.000000000,61.000000000,0.0000000000,61.000000000,48.000000000,699527.0,5541589.0,PhyllitKalkphyllitQuarzitGrauwacke
12.101108439546202,50.00403245310522,37,Einfamilienhaus,Massivhaus,61.000000000,61.000000000,61.000000000,0.0000000000,0.0000000000,61.000000000,722210.0,5543688.0,Orthogneis:granitischgranodioritisch
11.930190594193641,50.26684154357511,38,Einfamilienhaus,Massivhaus,327.50000000,294.00000000,361.00000000,361.00000000,294.00000000,0.0000000000,708817.0,5572408.0,Paragneis
12.06531852354401,50.00708045969945,39,Reihenhaus,Massivhaus,147.50000000,34.000000000,261.00000000,34.000000000,0.0000000000,261.00000000,719632.0,5543921.0,Glimmerschiefer
12.00253989271183,50.037205220907545,40,Mehrfamilienhaus,Massivhaus,407.50000000,373.00000000,442.00000000,373.00000000,0.0000000000,442.00000000,715000.0,5547087.0,Marmor(Kalk-Dolomit-Kalksilikatfels-)
12.157953582557099,50.08221470763447,41,Einfamilienhaus,Massivhaus,100.50000000,91.000000000,110.00000000,91.000000000,0.0000000000,110.00000000,725915.0,5552549.0,Glimmerschiefer
12.005830867389772,50.127809691514145,42,Einfamilienhaus,Massivhaus,212.00000000,169.00000000,255.00000000,169.00000000,255.00000000,0.0000000000,714830.0,5557168.0,Granit
11.862693616276669,49.9095527680989,43,Mehrfamilienhaus,Massivhaus,12.500000000,7.0000000000,18.000000000,0.0000000000,18.000000000,7.0000000000,705531.0,5532504.0,SandsteinSchluffsteinTonstein
12.197654591305605,50.06470844838531,44,Mehrfamilienhaus,Massivhaus,179.50000000,31.000000000,328.00000000,31.000000000,0.0000000000,328.00000000,728838.0,5550724.0,Glimmerschiefer
12.18859412598128,50.0587504175907,45,Reihenhaus,Massivhaus,1553.0000000,63.000000000,3043.0000000,63.000000000,3043.0000000,0.0000000000,728218.0,5550034.0,Glimmerschiefer
12.132891740260648,50.07716375522529,46,Reihenhaus,Massivhaus,67.000000000,43.000000000,91.000000000,0.0000000000,91.000000000,43.000000000,724146.0,5551912.0,Glimmerschiefer
12.001907753368801,50.04945634260734,47,Einfamilienhaus,Massivhaus,191.00000000,76.000000000,306.00000000,76.000000000,0.0000000000,306.00000000,714900.0,5548447.0,Marmor(Kalk-Dolomit-Kalksilikatfels-)
12.101749782620173,50.00488793912171,48,Einfamilienhaus,Massivhaus,34.500000000,33.000000000,36.000000000,33.000000000,36.000000000,0.0000000000,722252.0,5543785.0,Orthogneis:granitischgranodioritisch
11.84591795638892,50.14774671526048,49,Einfamilienhaus,Massivhaus,459.00000000,309.00000000,609.00000000,0.0000000000,609.00000000,309.00000000,703318.0,5558936.0,GrauwackeTonschieferPlattenkalkKieselkalkKieselschieferAlaunschiefer
11.932127867953856,50.2755275516718,50,Mehrfamilienhaus,Massivhaus,68.500000000,17.000000000,120.00000000,0.0000000000,120.00000000,17.000000000,708917.0,5573379.0,Orthogneis:granitischgranodioritisch
12.084211213234804,50.19673203711224,51,Einfamilienhaus,Massivhaus,103.50000000,70.000000000,137.00000000,70.000000000,0.0000000000,137.00000000,720114.0,5565058.0,Phyllit
11.969344900744934,50.13994919740241,52,Mehrfamilienhaus,Massivhaus,711.00000000,653.00000000,769.00000000,769.00000000,653.00000000,0.0000000000,712169.0,5558413.0,PhyllitKalkphyllitQuarzitGrauwacke
11.968268037320689,50.138834259228766,53,Mehrfamilienhaus,Massivhaus,131.00000000,131.00000000,131.00000000,131.00000000,0.0000000000,0.0000000000,712097.0,5558286.0,PhyllitKalkphyllitQuarzitGrauwacke
12.095451340503743,50.20193843631637,54,Mehrfamilienhaus,Massivhaus,55.000000000,55.000000000,55.000000000,55.000000000,0.0000000000,0.0000000000,720892.0,5565670.0,Phyllit
11.953051456078713,50.153571062331984,55,Sonstige,Massivhaus,20.500000000,8.0000000000,33.000000000,8.0000000000,33.000000000,0.0000000000,710945.0,5559881.0,Phyllit
12.23490709774703,50.0116394646557,56,unbekannt,unbekannt,61.500000000,43.000000000,80.000000000,0.0000000000,43.000000000,80.000000000,731759.0,5544940.0,Phyllit
12.017099525459031,50.12764314989432,57,Einfamilienhaus,Massivhaus,521.50000000,406.00000000,637.00000000,406.00000000,637.00000000,0.0000000000,715636.0,5557182.0,Granit
12.015969562632973,50.12769951660964,58,Mehrfamilienhaus,Massivhaus,153.50000000,96.000000000,211.00000000,0.0000000000,96.000000000,211.00000000,715555.0,5557185.0,Granit
11.919778352845418,49.98257144380487,59,Mehrfamilienhaus,Massivhaus,41.000000000,41.000000000,41.000000000,0.0000000000,41.000000000,0.0000000000,709312.0,5540779.0,GranitGranodiorit
11.886739789887802,50.10403496817172,60,Reihenhaus,Massivhaus,1008.0000000,1008.0000000,1008.0000000,0.0000000000,0.0000000000,1008.0000000,706422.0,5554189.0,Granit
11.85058326145282,50.18591827613445,61,Mehrfamilienhaus,Massivhaus,231.50000000,143.00000000,320.00000000,0.0000000000,143.00000000,320.00000000,703489.0,5563192.0,Amphibolit
12.063012829504153,49.97894703306487,62,Einfamilienhaus,Massivhaus,324.00000000,324.00000000,324.00000000,0.0000000000,324.00000000,0.0000000000,719595.0,5540787.0,KiesSandTon
11.886814905201646,50.10226090464157,63,Sonstige,Massivhaus,2943.0000000,761.00000000,5125.0000000,761.00000000,0.0000000000,5125.0000000,706435.0,5553992.0,Granit
12.226954384817578,50.01254485580869,64,Einfamilienhaus,Massivhaus,604.00000000,355.00000000,853.00000000,355.00000000,0.0000000000,853.00000000,731185.0,5545016.0,Phyllit
12.131162983672112,50.07830798957833,65,Einfamilienhaus,Massivhaus,52.000000000,21.000000000,83.000000000,21.000000000,0.0000000000,83.000000000,724017.0,5552034.0,Glimmerschiefer
12.122314800358268,50.07660333715565,66,Mehrfamilienhaus,Massivhaus,109.00000000,109.00000000,109.00000000,0.0000000000,109.00000000,0.0000000000,723392.0,5551818.0,Glimmerschiefer
11.945544283796242,50.15398675341533,67,Einfamilienhaus,Fertighaus,306.50000000,31.000000000,582.00000000,0.0000000000,31.000000000,582.00000000,710407.0,5559906.0,Phyllit
11.927964372889816,50.26029478668988,68,Mehrfamilienhaus,Massivhaus,9.0000000000,9.0000000000,9.0000000000,0.0000000000,9.0000000000,0.0000000000,708687.0,5571674.0,Amphibolit
12.163701785479956,50.05762394908002,69,Einfamilienhaus,Massivhaus,127.00000000,127.00000000,127.00000000,127.00000000,0.0000000000,0.0000000000,726442.0,5549833.0,Glimmerschiefer
12.086489848543092,50.1023288452781,70,Einfamilienhaus,Massivhaus,160.50000000,114.00000000,207.00000000,114.00000000,207.00000000,0.0000000000,720711.0,5554571.0,Granit
12.087404265122686,50.10001947494036,71,Einfamilienhaus,Fertighaus,71.000000000,57.000000000,85.000000000,0.0000000000,57.000000000,85.000000000,720787.0,5554317.0,Granit
11.896547539059839,50.10385348127381,72,Einfamilienhaus,Massivhaus,244.50000000,145.00000000,344.00000000,145.00000000,0.0000000000,344.00000000,707124.0,5554196.0,Granit
12.054665043406128,49.93217955819257,73,Mehrfamilienhaus,Massivhaus,44.000000000,44.000000000,44.000000000,44.000000000,0.0000000000,0.0000000000,719209.0,5535564.0,Phyllit
11.953839676252459,50.006789729463854,74,Einfamilienhaus,Massivhaus,402.50000000,223.00000000,582.00000000,0.0000000000,582.00000000,223.00000000,711647.0,5543567.0,GranitGranodiorit
11.941053437295619,50.263427417969645,75,Einfamilienhaus,Massivhaus,296.50000000,146.00000000,447.00000000,146.00000000,0.0000000000,447.00000000,709606.0,5572059.0,Hornblendeb�ndergneis
11.800154497289318,50.05185829428601,76,Mehrfamilienhaus,Massivhaus,167.00000000,156.00000000,178.00000000,0.0000000000,178.00000000,156.00000000,700449.0,5548153.0,PhyllitKalkphyllitQuarzitGrauwacke
12.107958681366672,50.022147540879246,77,,,196.00000000,118.00000000,274.00000000,118.00000000,274.00000000,0.0000000000,722617.0,5545722.0,Granit
12.14427150732939,50.191746960807414,78,Einfamilienhaus,Massivhaus,313.50000000,253.00000000,374.00000000,0.0000000000,374.00000000,253.00000000,724423.0,5564683.0,PhyllitKalkphyllitQuarzitGrauwacke
12.129728532596634,50.16972155377783,79,Mehrfamilienhaus,Massivhaus,232.00000000,232.00000000,232.00000000,232.00000000,0.0000000000,0.0000000000,723488.0,5562191.0,PhyllitKalkphyllitQuarzitGrauwacke
11.934071026650608,50.2244902336975,80,Einfamilienhaus,Massivhaus,88.500000000,83.000000000,94.000000000,83.000000000,94.000000000,0.0000000000,709279.0,5567711.0,Phyllit
11.816717520004408,50.13921147838498,81,Einfamilienhaus,Massivhaus,113.00000000,81.000000000,145.00000000,145.00000000,0.0000000000,81.000000000,701268.0,5557908.0,Amphibolit
11.870220243820594,49.9072794775413,82,Sonstige,Massivhaus,73.000000000,73.000000000,73.000000000,0.0000000000,73.000000000,0.0000000000,706081.0,5532272.0,SandsteinSchluffsteinTonstein
11.948964717425126,50.22111726642661,83,Mehrfamilienhaus,Massivhaus,78.500000000,49.000000000,108.00000000,0.0000000000,49.000000000,108.00000000,710356.0,5567378.0,TonschieferQuarzitKieselschieferSandsteinKalksteinbasischerTuff
12.074181558061191,50.00094420390107,84,Sonstige,Massivhaus,191.50000000,73.000000000,310.00000000,73.000000000,310.00000000,0.0000000000,720295.0,5543265.0,KiesSandTon
12.224768093894587,50.00700086776918,85,Mehrfamilienhaus,Massivhaus,174.00000000,130.00000000,218.00000000,0.0000000000,130.00000000,218.00000000,731055.0,5544393.0,Granit
12.09130604726936,50.004843035758704,86,Mehrfamilienhaus,Massivhaus,32.000000000,32.000000000,32.000000000,32.000000000,0.0000000000,0.0000000000,721504.0,5543749.0,Orthogneis:granitischgranodioritisch
11.891775487674826,50.10381060199905,87,Einfamilienhaus,Massivhaus,77.500000000,51.000000000,104.00000000,0.0000000000,51.000000000,104.00000000,706783.0,5554178.0,Granit
12.225372543733565,50.013731435914686,88,Mehrfamilienhaus,Massivhaus,34.000000000,12.000000000,56.000000000,0.0000000000,12.000000000,56.000000000,731066.0,5545143.0,Phyllit
11.926600637221211,50.27100715306038,89,Einfamilienhaus,Massivhaus,6.0000000000,3.0000000000,9.0000000000,9.0000000000,3.0000000000,0.0000000000,708543.0,5572861.0,Paragneis
12.170916044702091,50.1078604479692,90,Mehrfamilienhaus,Massivhaus,34.000000000,34.000000000,34.000000000,0.0000000000,34.000000000,0.0000000000,726721.0,5555439.0,Granit
12.029421585370955,50.22669224676765,91,,,306.00000000,76.000000000,536.00000000,0.0000000000,76.000000000,536.00000000,716069.0,5568228.0,Phyllit
12.081386390136755,50.20030654210504,92,Einfamilienhaus,Massivhaus,98.000000000,98.000000000,98.000000000,98.000000000,0.0000000000,0.0000000000,719896.0,5565447.0,Phyllit
12.058913261819296,49.98029678376999,93,Einfamilienhaus,Massivhaus,99.000000000,62.000000000,136.00000000,0.0000000000,62.000000000,136.00000000,719295.0,5540925.0,KiesSandTon
11.85307001803101,50.18485865073196,94,Einfamilienhaus,Massivhaus,173.00000000,124.00000000,222.00000000,0.0000000000,124.00000000,222.00000000,703671.0,5563081.0,Amphibolit
11.917318676731938,49.98273232722174,95,Einfamilienhaus,Massivhaus,293.50000000,51.000000000,536.00000000,0.0000000000,51.000000000,536.00000000,709135.0,5540790.0,GranitGranodiorit
12.146035226226445,49.68336250480287,96,Mehrfamilienhaus,Massivhaus,36.000000000,32.000000000,40.000000000,32.000000000,0.0000000000,40.000000000,726926.0,5508179.0,KalksteinMergelsteinDolomitsteinTonstein
12.145144210867526,49.68674251646337,97,Einfamilienhaus,Massivhaus,64.000000000,61.000000000,67.000000000,0.0000000000,67.000000000,61.000000000,726846.0,5508552.0,KalksteinMergelsteinDolomitsteinTonstein
12.143476171493274,49.6903325639286,98,Einfamilienhaus,Massivhaus,57.000000000,34.000000000,80.000000000,34.000000000,0.0000000000,80.000000000,726709.0,5508946.0,KalksteinMergelsteinDolomitsteinTonstein
12.021623364292065,49.685922763105815,99,Einfamilienhaus,Massivhaus,60.500000000,44.000000000,77.000000000,0.0000000000,44.000000000,77.000000000,717942.0,5508095.0,SandKies
12.146636563807277,49.687304720890474,100,Mehrfamilienhaus,Massivhaus,27.500000000,22.000000000,33.000000000,0.0000000000,22.000000000,33.000000000,726951.0,5508619.0,KalksteinMergelsteinDolomitsteinTonstein
12.144248424757485,49.686613919289805,101,Einfamilienhaus,Massivhaus,26.000000000,22.000000000,30.000000000,0.0000000000,22.000000000,30.000000000,726782.0,5508535.0,KalksteinMergelsteinDolomitsteinTonstein
12.09649435131777,49.67183373288873,102,Doppelhaush„lfte,Massivhaus,28.500000000,22.000000000,35.000000000,0.0000000000,22.000000000,35.000000000,723406.0,5506749.0,SandsteinTonstein
12.183914788669666,49.674840916989965,103,Reihenhaus,Massivhaus,41.500000000,30.000000000,53.000000000,0.0000000000,30.000000000,53.000000000,729698.0,5507347.0,SandsteinTonstein
12.119741867442372,49.69131683228221,104,Einfamilienhaus,Fertighaus,27.000000000,27.000000000,27.000000000,0.0000000000,27.000000000,27.000000000,724993.0,5508984.0,KalksteinMergelsteinDolomitsteinTonstein
12.118862698486547,49.69166441540647,105,Einfamilienhaus,Fertighaus,27.000000000,27.000000000,27.000000000,0.0000000000,27.000000000,27.000000000,724928.0,5509020.0,KalksteinMergelsteinDolomitsteinTonstein
12.118796851037578,49.692152012254525,106,Einfamilienhaus,Fertighaus,27.000000000,27.000000000,27.000000000,0.0000000000,27.000000000,27.000000000,724921.0,5509074.0,KalksteinMergelsteinDolomitsteinTonstein
12.118979206252725,49.69175124184957,107,Einfamilienhaus,Fertighaus,27.000000000,27.000000000,27.000000000,0.0000000000,27.000000000,27.000000000,724936.0,5509030.0,KalksteinMergelsteinDolomitsteinTonstein
12.144373957787918,49.6876991136503,108,Mehrfamilienhaus,Massivhaus,144.00000000,33.000000000,255.00000000,0.0000000000,33.000000000,255.00000000,726786.0,5508656.0,KalksteinMergelsteinDolomitsteinTonstein
12.14296242046068,49.6481966963459,109,Einfamilienhaus,Massivhaus,48.000000000,30.000000000,66.000000000,0.0000000000,30.000000000,66.000000000,726868.0,5504261.0,SchiefertonSandsteinKonglomeratKohlePorphyrbreccieTuff
12.19196288160891,49.67664342520402,110,Doppelhaush„lfte,Massivhaus,30.000000000,30.000000000,30.000000000,0.0000000000,30.000000000,30.000000000,730270.0,5507572.0,SandsteinTonstein
12.194074962417107,49.6769270107749,111,Doppelhaush„lfte,Massivhaus,30.000000000,30.000000000,30.000000000,0.0000000000,30.000000000,30.000000000,730421.0,5507610.0,SandsteinTonstein
12.191521232575896,49.676250752927714,112,Doppelhaush„lfte,Massivhaus,30.000000000,30.000000000,30.000000000,0.0000000000,30.000000000,30.000000000,730240.0,5507527.0,SandsteinTonstein
12.192186052212813,49.67708710859415,113,Doppelhaush„lfte,Massivhaus,30.000000000,30.000000000,30.000000000,0.0000000000,30.000000000,30.000000000,730284.0,5507622.0,SandsteinTonstein
12.12138029697958,49.68528983142133,114,Reihenhaus,Massivhaus,45.500000000,36.000000000,55.000000000,0.0000000000,36.000000000,55.000000000,725139.0,5508319.0,SandsteinSchluffsteinTonstein
12.542367664558325,49.51104850441234,115,Einfamilienhaus,Massivhaus,101.00000000,101.00000000,101.00000000,0.0000000000,0.0000000000,101.00000000,756411.0,5490301.0,Paragneis
12.139392861179422,49.922151013176546,116,Mehrfamilienhaus,Massivhaus,65.500000000,33.000000000,98.000000000,0.0000000000,33.000000000,98.000000000,725335.0,5534701.0,Phyllit
12.224785582364886,49.96285436085985,117,Mehrfamilienhaus,Massivhaus,38.000000000,35.000000000,41.000000000,0.0000000000,35.000000000,41.000000000,731268.0,5539486.0,AlkalibasaltBasanitTephritNephelinitTholeyitbasaltOlivinbasaltAndesit
12.15069084214267,49.97420377624527,118,Einfamilienhaus,Massivhaus,152.50000000,95.000000000,210.00000000,0.0000000000,95.000000000,210.00000000,725902.0,5540521.0,Granit
12.1188908583426,49.83679717312102,119,Einfamilienhaus,Holzhaus,25.000000000,25.000000000,25.000000000,0.0000000000,25.000000000,0.0000000000,724259.0,5525152.0,DioritRedwitzit
12.05000535141689,49.84887882686542,120,Einfamilienhaus,Holzhaus,25.000000000,25.000000000,25.000000000,0.0000000000,25.000000000,0.0000000000,719252.0,5526291.0,SchiefertonSandsteinKonglomeratKohlePorphyrbreccieTuff
12.310838435308916,49.7873654797013,121,Mehrfamilienhaus,Massivhaus,555.50000000,445.00000000,666.00000000,0.0000000000,445.00000000,666.00000000,738301.0,5520250.0,Granit
12.070849593151259,49.985459920119816,122,Doppelhaush„lfte,Massivhaus,25.000000000,25.000000000,25.000000000,0.0000000000,25.000000000,25.000000000,720127.0,5541534.0,KiesSandTon
12.071555591692626,49.98581006301803,123,Doppelhaush„lfte,Massivhaus,25.000000000,25.000000000,25.000000000,0.0000000000,25.000000000,25.000000000,720176.0,5541575.0,KiesSandTon
12.070390698839397,49.98526516136078,124,Doppelhaush„lfte,Massivhaus,25.000000000,25.000000000,25.000000000,0.0000000000,25.000000000,25.000000000,720095.0,5541511.0,KiesSandTon
12.072730413290047,49.98563498506892,125,Doppelhaush„lfte,Massivhaus,25.000000000,25.000000000,25.000000000,0.0000000000,25.000000000,25.000000000,720261.0,5541559.0,KiesSandTon
12.071220909171192,49.98559402339653,126,Doppelhaush„lfte,Massivhaus,39.500000000,19.000000000,60.000000000,19.000000000,0.0000000000,60.000000000,720153.0,5541550.0,KiesSandTon
12.305849706407459,49.7830815975901,127,Mehrfamilienhaus,Massivhaus,519.50000000,248.00000000,791.00000000,0.0000000000,248.00000000,791.00000000,737963.0,5519758.0,Granit
11.866301612347534,49.90086329065021,128,Einfamilienhaus,Massivhaus,50.500000000,39.000000000,62.000000000,39.000000000,62.000000000,0.0000000000,705827.0,5531548.0,SandsteinSchluffsteinTonstein
12.235058836240992,49.95508287165928,129,Einfamilienhaus,Massivhaus,61.500000000,33.000000000,90.000000000,0.0000000000,33.000000000,90.000000000,732042.0,5538654.0,KiesSandTon
12.172769710494492,49.971397327901045,130,Einfamilienhaus,Massivhaus,46.000000000,42.000000000,50.000000000,0.0000000000,42.000000000,50.000000000,727498.0,5540276.0,Granit
12.255674859239724,49.73686547718624,131,Einfamilienhaus,Holzhaus,63.500000000,44.000000000,83.000000000,0.0000000000,44.000000000,83.000000000,734575.0,5514463.0,Granit
12.22990752290497,50.01203077797944,132,Einfamilienhaus,Massivhaus,761.50000000,621.00000000,902.00000000,0.0000000000,621.00000000,902.00000000,731399.0,5544968.0,Phyllit
12.234898429312702,49.94603677827543,133,Doppelhaush„lfte,Massivhaus,101.00000000,85.000000000,117.00000000,0.0000000000,85.000000000,117.00000000,732074.0,5537648.0,KiesSandTon
12.344795763639983,49.87331716203911,134,Einfamilienhaus,Massivhaus,112.00000000,44.000000000,180.00000000,0.0000000000,44.000000000,180.00000000,740318.0,5529912.0,Granit
12.10443996518707,49.88390426876093,135,Mehrfamilienhaus,Massivhaus,409.00000000,100.00000000,718.00000000,0.0000000000,100.00000000,718.00000000,723003.0,5530345.0,Granit
12.265214395836573,49.775337118093425,136,Einfamilienhaus,Massivhaus,435.00000000,272.00000000,598.00000000,0.0000000000,272.00000000,598.00000000,735076.0,5518769.0,Glimmerschiefer
12.270306661786046,49.79194544111163,137,Einfamilienhaus,Massivhaus,240.50000000,107.00000000,374.00000000,0.0000000000,374.00000000,107.00000000,735362.0,5520631.0,Granit
12.340732014550742,49.87293063282883,138,Doppelhaush„lfte,Massivhaus,132.00000000,57.000000000,207.00000000,57.000000000,0.0000000000,207.00000000,740028.0,5529856.0,Granit
12.145964594798034,49.92656096927557,139,Einfamilienhaus,Holzhaus,27.500000000,19.000000000,36.000000000,0.0000000000,19.000000000,36.000000000,725786.0,5535211.0,Phyllit
12.249773252927982,49.952439988017375,140,Einfamilienhaus,Massivhaus,166.00000000,136.00000000,196.00000000,0.0000000000,136.00000000,196.00000000,733110.0,5538406.0,KiesSandTon
12.355723591653454,49.87793131625517,141,Einfamilienhaus,Massivhaus,291.50000000,93.000000000,490.00000000,0.0000000000,93.000000000,490.00000000,741080.0,5530460.0,Glimmerschiefer
12.445922933103665,49.81004509637705,142,Einfamilienhaus,Massivhaus,154.50000000,63.000000000,246.00000000,0.0000000000,63.000000000,246.00000000,747906.0,5523209.0,Paragneis
12.26209324415761,49.77478634645933,143,Einfamilienhaus,Massivhaus,111.00000000,34.000000000,188.00000000,0.0000000000,34.000000000,188.00000000,734854.0,5518698.0,Granit
12.348105878904349,49.879105451625534,144,Mehrfamilienhaus,Massivhaus,74.000000000,58.000000000,90.000000000,0.0000000000,58.000000000,90.000000000,740527.0,5530566.0,Glimmerschiefer
12.126123689960789,49.8428277619809,145,Mehrfamilienhaus,Massivhaus,87.500000000,63.000000000,112.00000000,0.0000000000,63.000000000,112.00000000,724751.0,5525844.0,DioritRedwitzit
12.326913314150822,49.884736372395636,146,Einfamilienhaus,Massivhaus,71.000000000,49.000000000,93.000000000,0.0000000000,49.000000000,93.000000000,738977.0,5531124.0,KiesSandTon
