X,Y,STANDORT,VERFAHREN,PARAMETER,EINHEIT,MESSW_BL,LON,LAT,GEO,STRATIGRAP,GENESE,PETROGRAPH,BEMERKUNGE,name,type,name_1,type_1
11.950774138809312,49.987283231409059,StSch 4106 Fichtelgebirge 48,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,392.0000000000,711513,5541390,833,"Oberkarbon, z.T. Rotliegend",plutonitisch,"Granit, Granodiorit","jungvariszische Granitoide, postasturisch",,,,
11.975521832559297,49.986074891646822,StSch 4106 Fichtelgebirge 49,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,177.0000000000,713292,5541326,833,"Oberkarbon, z.T. Rotliegend",plutonitisch,"Granit, Granodiorit","jungvariszische Granitoide, postasturisch",,,,
11.967796150509098,50.004490142084258,StSch 4106 Fichtelgebirge 50,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,639.0000000000,712657,5543351,833,"Oberkarbon, z.T. Rotliegend",plutonitisch,"Granit, Granodiorit","jungvariszische Granitoide, postasturisch",,,,
11.922690598689108,50.045983280656749,StSch 4106 Fichtelgebirge 51,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,245.0000000000,709245,5547836,845,Oberes Proterozoikum - Altpal„ozoikum,metamorphes Intrusivgestein,"Orthogneis: granitisch, granodioritisch","šberg„nge zu Migmatiten; Metamorphose pr„-? bis frh(?)-variszisch",,farmland,,
11.945682706611505,50.046400102934115,StSch 4106 Fichtelgebirge 52,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,201.0000000000,710889,5547947,845,Oberes Proterozoikum - Altpal„ozoikum,metamorphes Intrusivgestein,"Orthogneis: granitisch, granodioritisch","šberg„nge zu Migmatiten; Metamorphose pr„-? bis frh(?)-variszisch",,,,
11.956509705282867,50.057081792429727,StSch 4106 Fichtelgebirge 53,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,155.0000000000,711617,5549165,845,Oberes Proterozoikum - Altpal„ozoikum,metamorphes Intrusivgestein,"Orthogneis: granitisch, granodioritisch","šberg„nge zu Migmatiten; Metamorphose pr„-? bis frh(?)-variszisch",,,,
11.977815310610858,50.047549589974452,StSch 4106 Fichtelgebirge 54,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,344.0000000000,713184,5548166,845,Oberes Proterozoikum - Altpal„ozoikum,metamorphes Intrusivgestein,"Orthogneis: granitisch, granodioritisch","šberg„nge zu Migmatiten; Metamorphose pr„-? bis frh(?)-variszisch",,,,
11.91509044788881,50.06141381029834,StSch 4106 Fichtelgebirge 55,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,173.0000000000,708634,5549530,845,Oberes Proterozoikum - Altpal„ozoikum,metamorphes Intrusivgestein,"Orthogneis: granitisch, granodioritisch","šberg„nge zu Migmatiten; Metamorphose pr„-? bis frh(?)-variszisch",,,,
11.909295147665997,50.082025177784715,StSch 4106 Fichtelgebirge 56,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,654.0000000000,708130,5551805,833,"Oberkarbon, z.T. Rotliegend",plutonitisch,"Granit, Granodiorit","jungvariszische Granitoide, postasturisch",,,,
11.897587932804727,50.036960499962731,StSch 4106 Fichtelgebirge 57,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,117.0000000000,707487,5546763,845,Oberes Proterozoikum - Altpal„ozoikum,metamorphes Intrusivgestein,"Orthogneis: granitisch, granodioritisch","šberg„nge zu Migmatiten; Metamorphose pr„-? bis frh(?)-variszisch",,,,
11.893274789045613,50.001929748845079,StSch 4106 Fichtelgebirge 58,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,180.0000000000,707329,5542857,833,"Oberkarbon, z.T. Rotliegend",plutonitisch,"Granit, Granodiorit","jungvariszische Granitoide, postasturisch",,,,
11.875791501769653,50.012296319274235,StSch 4106 Fichtelgebirge 59,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,156.0000000000,706032,5543961,833,"Oberkarbon, z.T. Rotliegend",plutonitisch,"Granit, Granodiorit","jungvariszische Granitoide, postasturisch",,,,
11.87063679464571,50.009428387712681,StSch 4106 Fichtelgebirge 60,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,1134.0000000000,705675,5543628,833,"Oberkarbon, z.T. Rotliegend",plutonitisch,"Granit, Granodiorit","jungvariszische Granitoide, postasturisch",,,,
11.830291113925645,50.010789084565971,StSch 4106 Fichtelgebirge 61,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,501.0000000000,702779,5543669,833,"Oberkarbon, z.T. Rotliegend",plutonitisch,"Granit, Granodiorit","jungvariszische Granitoide, postasturisch",,,,
11.810063077157752,50.01651669709301,StSch 4106 Fichtelgebirge 62,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,289.0000000000,701306,5544251,833,"Oberkarbon, z.T. Rotliegend",plutonitisch,"Granit, Granodiorit","jungvariszische Granitoide, postasturisch",,,,
11.859980166143817,50.032595477062316,StSch 4106 Fichtelgebirge 63,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,1080.0000000000,704813,5546174,833,"Oberkarbon, z.T. Rotliegend",plutonitisch,"Granit, Granodiorit","jungvariszische Granitoide, postasturisch",,,,
11.835622289492848,50.037547672327243,StSch 4106 Fichtelgebirge 64,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,157.0000000000,703048,5546658,833,"Oberkarbon, z.T. Rotliegend",plutonitisch,"Granit, Granodiorit","jungvariszische Granitoide, postasturisch",,,,
11.810093769707457,50.039761342110687,StSch 4106 Fichtelgebirge 65,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,373.0000000000,701211,5546835,833,"Oberkarbon, z.T. Rotliegend",plutonitisch,"Granit, Granodiorit","jungvariszische Granitoide, postasturisch",,,,forest
11.889115774138697,50.094943920936018,StSch 4106 Fichtelgebirge 66,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,210.0000000000,706631,5553185,834,"z.T. Oberdevon, Karbon",plutonisch,Granit,variszischer Granit,,farmland,,
11.933869834236258,50.100513698524203,StSch 4106 Fichtelgebirge 67,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,51.0000000000,709807,5553929,834,"z.T. Oberdevon, Karbon",plutonisch,Granit,variszischer Granit,,,,forest
11.969502911950684,50.080571418527065,StSch 4106 Fichtelgebirge 68,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,53.0000000000,712443,5551813,834,"z.T. Oberdevon, Karbon",plutonisch,Granit,variszischer Granit,,farmland,,
11.969448061041914,50.099806363383209,StSch 4106 Fichtelgebirge 69,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,144.0000000000,712354,5553951,834,"z.T. Oberdevon, Karbon",plutonisch,Granit,variszischer Granit,,farmland,,
11.967724305190343,50.109701120923475,StSch 4106 Fichtelgebirge 70,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,501.0000000000,712187,5555046,834,"z.T. Oberdevon, Karbon",plutonisch,Granit,variszischer Granit,,farmland,,
11.943001977559799,50.130149027134905,StSch 4106 Fichtelgebirge 71,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,279.0000000000,710330,5557249,834,"z.T. Oberdevon, Karbon",plutonisch,Granit,variszischer Granit,,farm,,
11.967224786284589,50.132608730130528,StSch 4106 Fichtelgebirge 72,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,73.0000000000,712050,5557591,834,"z.T. Oberdevon, Karbon",plutonisch,Granit,variszischer Granit,,farmland,,
11.94463332545264,50.182212075707881,StSch 4106 Fichtelgebirge 73,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,34.0000000000,710218,5563041,715,"Ordovizium, Tieferes Ordovizium","marine Ablagerungen, metamorph",Phyllit,,,,,forest
11.994119800712046,50.205334095785297,StSch 4106 Fichtelgebirge 74,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,83.0000000000,713647,5565752,715,"Ordovizium, Tieferes Ordovizium","marine Ablagerungen, metamorph",Phyllit,,,farmyard,,
11.972638768028345,50.204986572338797,StSch 4106 Fichtelgebirge 75,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,126.0000000000,712116,5565652,715,"Ordovizium, Tieferes Ordovizium","marine Ablagerungen, metamorph",Phyllit,,,farmland,,
11.907367706558295,50.161687378939469,StSch 4106 Fichtelgebirge 76,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,13.0000000000,707647,5560655,715,"Ordovizium, Tieferes Ordovizium","marine Ablagerungen, metamorph",Phyllit,,,,,forest
11.894106804001103,50.14315449874757,StSch 4106 Fichtelgebirge 77,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,218.0000000000,706780,5558558,833,"Oberkarbon, z.T. Rotliegend",plutonitisch,"Granit, Granodiorit","jungvariszische Granitoide, postasturisch",,,,forest
11.880044352429485,50.129039015109669,StSch 4106 Fichtelgebirge 78,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,347.0000000000,705836,5556950,833,"Oberkarbon, z.T. Rotliegend",plutonitisch,"Granit, Granodiorit","jungvariszische Granitoide, postasturisch",,,,forest
11.916364315522225,50.114170139359977,StSch 4106 Fichtelgebirge 79,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,401.0000000000,708496,5555398,834,"z.T. Oberdevon, Karbon",plutonisch,Granit,variszischer Granit,,farmland,,
11.896800480656234,50.107580473301667,StSch 4106 Fichtelgebirge 80,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,241.0000000000,707126,5554611,834,"z.T. Oberdevon, Karbon",plutonisch,Granit,variszischer Granit,,farmland,,
11.893217919167752,50.086205588730685,StSch 4106 Fichtelgebirge 81,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,1029.0000000000,706962,5552225,833,"Oberkarbon, z.T. Rotliegend",plutonitisch,"Granit, Granodiorit","jungvariszische Granitoide, postasturisch",,farmland,,
11.906499237519087,50.100276087948075,StSch 4106 Fichtelgebirge 82,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,406.0000000000,707851,5553826,834,"z.T. Oberdevon, Karbon",plutonisch,Granit,variszischer Granit,,,,forest
11.855735070378133,50.10621464699441,StSch 4106 Fichtelgebirge 83,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,43.0000000000,704196,5554346,834,"z.T. Oberdevon, Karbon",plutonisch,Granit,variszischer Granit,,farmland,,
11.844571672031336,50.1189301393524,StSch 4106 Fichtelgebirge 84,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,202.0000000000,703344,5555729,833,"Oberkarbon, z.T. Rotliegend",plutonitisch,"Granit, Granodiorit","jungvariszische Granitoide, postasturisch",,,,
11.838150704431186,50.098369967732246,StSch 4106 Fichtelgebirge 85,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,171.0000000000,702972,5553426,834,"z.T. Oberdevon, Karbon",plutonisch,Granit,variszischer Granit,,farmland,,
11.86597029765359,50.074530594937144,StSch 4106 Fichtelgebirge 86,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,262.0000000000,705063,5550852,833,"Oberkarbon, z.T. Rotliegend",plutonitisch,"Granit, Granodiorit","jungvariszische Granitoide, postasturisch",,,,
11.851912249698419,50.059053291059683,StSch 4106 Fichtelgebirge 87,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,922.0000000000,704123,5549093,833,"Oberkarbon, z.T. Rotliegend",plutonitisch,"Granit, Granodiorit","jungvariszische Granitoide, postasturisch",,,,
12.311835422730946,50.182956746424104,StSch 4106 Fichtelgebirge 1,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,207.0000000000,736424,5564224,834,"z.T. Oberdevon, Karbon",plutonisch,Granit,variszischer Granit,,,,
12.313268463390832,50.20769208597617,StSch 4106 Fichtelgebirge 2,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,300.0000000000,736404,5566978,834,"z.T. Oberdevon, Karbon",plutonisch,Granit,variszischer Granit,,,,
12.305925789882931,50.216448077502257,StSch 4106 Fichtelgebirge 3,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,1037.0000000000,735837,5567928,834,"z.T. Oberdevon, Karbon",plutonisch,Granit,variszischer Granit,,,,
12.28965619030649,50.214940125030907,StSch 4106 Fichtelgebirge 4,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,152.0000000000,734684,5567709,845,Oberes Proterozoikum - Altpal„ozoikum,metamorphes Intrusivgestein,"Orthogneis: granitisch, granodioritisch","šberg„nge zu Migmatiten; Metamorphose pr„-? bis frh(?)-variszisch",,,,
12.310711546984669,50.235132183951109,StSch 4106 Fichtelgebirge 5,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,130.0000000000,736086,5570020,720,Kambrium ungegliedert,metamorph,"Phyllit, Kalkphyllit, Quarzit, Grauwacke",,,,,
12.332306575499942,50.24611068339977,StSch 4106 Fichtelgebirge 6,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,60.0000000000,737571,5571309,720,Kambrium ungegliedert,metamorph,"Phyllit, Kalkphyllit, Quarzit, Grauwacke",,,,,
11.979308793493075,50.145091391020529,StSch 4106 Fichtelgebirge 38,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,62.0000000000,712858,5559013,715,"Ordovizium, Tieferes Ordovizium","marine Ablagerungen, metamorph",Phyllit,,,farm,,
11.950669065679859,50.158309552121572,StSch 4106 Fichtelgebirge 39,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,127.0000000000,710754,5560401,715,"Ordovizium, Tieferes Ordovizium","marine Ablagerungen, metamorph",Phyllit,,,farmland,,
11.971876819715382,50.16993992356587,StSch 4106 Fichtelgebirge 40,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,48.0000000000,712217,5561754,833,"Oberkarbon, z.T. Rotliegend",plutonitisch,"Granit, Granodiorit","jungvariszische Granitoide, postasturisch",,,,
11.97101914360996,50.178463055340799,StSch 4106 Fichtelgebirge 41,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,330.0000000000,712118,5562699,833,"Oberkarbon, z.T. Rotliegend",plutonitisch,"Granit, Granodiorit","jungvariszische Granitoide, postasturisch",,meadow,,
11.915726702311636,50.149935944116677,StSch 4106 Fichtelgebirge 42,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,569.0000000000,708295,5559372,833,"Oberkarbon, z.T. Rotliegend",plutonitisch,"Granit, Granodiorit","jungvariszische Granitoide, postasturisch",,,,forest
11.892811417440809,49.966550820964386,StSch 4106 Fichtelgebirge 43,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,295.0000000000,707448,5538923,833,"Oberkarbon, z.T. Rotliegend",plutonitisch,"Granit, Granodiorit","jungvariszische Granitoide, postasturisch",,,,
11.870300168594071,49.983870054760374,StSch 4106 Fichtelgebirge 44,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,422.0000000000,705760,5540786,833,"Oberkarbon, z.T. Rotliegend",plutonitisch,"Granit, Granodiorit","jungvariszische Granitoide, postasturisch",,,,
11.917575197961952,49.974062628447754,StSch 4106 Fichtelgebirge 45,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,465.0000000000,709191,5539827,833,"Oberkarbon, z.T. Rotliegend",plutonitisch,"Granit, Granodiorit","jungvariszische Granitoide, postasturisch",,,,
11.898068796305967,49.994154376402399,StSch 4106 Fichtelgebirge 46,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,258.0000000000,707706,5542006,833,"Oberkarbon, z.T. Rotliegend",plutonitisch,"Granit, Granodiorit","jungvariszische Granitoide, postasturisch",,,,
11.960263230461416,49.969354855989373,StSch 4106 Fichtelgebirge 47,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,127.0000000000,712272,5539424,833,"Oberkarbon, z.T. Rotliegend",plutonitisch,"Granit, Granodiorit","jungvariszische Granitoide, postasturisch",,,,
12.074759483125,50.081220429459457,StSch 4106 Fichtelgebirge 128,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,107.0000000000,719969,5552190,834,"z.T. Oberdevon, Karbon",plutonisch,Granit,variszischer Granit,,residential,,
12.041453335079741,50.074523820818094,StSch 4106 Fichtelgebirge 129,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,234.0000000000,717617,5551348,834,"z.T. Oberdevon, Karbon",plutonisch,Granit,variszischer Granit,,farmland,,forest
12.010317048408149,50.081561450103372,StSch 4106 Fichtelgebirge 130,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,98.0000000000,715358,5552040,834,"z.T. Oberdevon, Karbon",plutonisch,Granit,variszischer Granit,,farmland,,
12.005539657763368,50.09636697177632,StSch 4106 Fichtelgebirge 131,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,77.0000000000,714950,5553672,834,"z.T. Oberdevon, Karbon",plutonisch,Granit,variszischer Granit,,farmland,,
12.014805168149106,50.113408027542299,StSch 4106 Fichtelgebirge 132,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,848.0000000000,715536,5555593,834,"z.T. Oberdevon, Karbon",plutonisch,Granit,variszischer Granit,,farmland,,
11.988697259562407,50.126830932781992,StSch 4106 Fichtelgebirge 133,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,229.0000000000,713610,5557010,834,"z.T. Oberdevon, Karbon",plutonisch,Granit,variszischer Granit,,farmland,,
12.016863386803337,50.166359285330778,StSch 4106 Fichtelgebirge 88,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,116.0000000000,715445,5561485,833,"Oberkarbon, z.T. Rotliegend",plutonitisch,"Granit, Granodiorit","jungvariszische Granitoide, postasturisch",,,,
12.047038508251127,50.130378212494549,StSch 4106 Fichtelgebirge 89,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,123.0000000000,717763,5557573,834,"z.T. Oberdevon, Karbon",plutonisch,Granit,variszischer Granit,,farmland,,
12.056919087391803,50.153643139084835,StSch 4106 Fichtelgebirge 90,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,137.0000000000,718363,5560188,720,Kambrium ungegliedert,metamorph,"Phyllit, Kalkphyllit, Quarzit, Grauwacke",,,farmland,,
12.050998600118676,50.167086172096369,StSch 4106 Fichtelgebirge 91,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,103.0000000000,717879,5561665,720,Kambrium ungegliedert,metamorph,"Phyllit, Kalkphyllit, Quarzit, Grauwacke",,,,,
12.052143526263743,50.185264107588985,StSch 4106 Fichtelgebirge 92,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,542.0000000000,717878,5563689,833,"Oberkarbon, z.T. Rotliegend",plutonitisch,"Granit, Granodiorit","jungvariszische Granitoide, postasturisch",,,,
12.022674759982134,50.190524313589663,StSch 4106 Fichtelgebirge 93,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,222.0000000000,715751,5564188,833,"Oberkarbon, z.T. Rotliegend",plutonitisch,"Granit, Granodiorit","jungvariszische Granitoide, postasturisch",,,,
12.113913905216016,50.234271429157651,StSch 4106 Fichtelgebirge 96,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,58.0000000000,722059,5569319,715,"Ordovizium, Tieferes Ordovizium","marine Ablagerungen, metamorph",Phyllit,,,,,forest
12.086532786477248,50.221409555175683,StSch 4106 Fichtelgebirge 97,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,69.0000000000,720166,5567808,715,"Ordovizium, Tieferes Ordovizium","marine Ablagerungen, metamorph",Phyllit,,,,,
12.112126538698176,50.222552454707127,StSch 4106 Fichtelgebirge 98,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,74.0000000000,721986,5568011,715,"Ordovizium, Tieferes Ordovizium","marine Ablagerungen, metamorph",Phyllit,,,farmland,,
12.065501031243276,50.211144593976421,StSch 4106 Fichtelgebirge 99,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,46.0000000000,718713,5566605,715,"Ordovizium, Tieferes Ordovizium","marine Ablagerungen, metamorph",Phyllit,,,,,
12.034068071906345,50.224339903571028,StSch 4106 Fichtelgebirge 100,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,62.0000000000,716411,5567980,715,"Ordovizium, Tieferes Ordovizium","marine Ablagerungen, metamorph",Phyllit,,,farmland,,
12.047150875365329,50.240828763240664,StSch 4106 Fichtelgebirge 101,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,55.0000000000,717269,5569851,715,"Ordovizium, Tieferes Ordovizium","marine Ablagerungen, metamorph",Phyllit,,,farmland,,forest
12.034801209076347,50.200112500878745,StSch 4106 Fichtelgebirge 102,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,298.0000000000,716573,5565289,715,"Ordovizium, Tieferes Ordovizium","marine Ablagerungen, metamorph",Phyllit,,,,,
12.086235594540485,50.189445362193254,StSch 4106 Fichtelgebirge 103,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,45.0000000000,720292,5564254,720,Kambrium ungegliedert,metamorph,"Phyllit, Kalkphyllit, Quarzit, Grauwacke",,,farmland,,
12.122582346199108,50.197802181691209,StSch 4106 Fichtelgebirge 104,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,22.0000000000,722847,5565291,720,Kambrium ungegliedert,metamorph,"Phyllit, Kalkphyllit, Quarzit, Grauwacke",,,residential,,
12.140630124813047,50.208209600336893,StSch 4106 Fichtelgebirge 105,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,52.0000000000,724086,5566502,720,Kambrium ungegliedert,metamorph,"Phyllit, Kalkphyllit, Quarzit, Grauwacke",,,farmland,,
12.194352816315952,50.183542182995133,StSch 4106 Fichtelgebirge 106,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,241.0000000000,728036,5563923,834,"z.T. Oberdevon, Karbon",plutonisch,Granit,variszischer Granit,,farmland,,
12.155720745180041,50.179435265170902,StSch 4106 Fichtelgebirge 107,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,191.0000000000,725298,5563349,845,Oberes Proterozoikum - Altpal„ozoikum,metamorphes Intrusivgestein,"Orthogneis: granitisch, granodioritisch","šberg„nge zu Migmatiten; Metamorphose pr„-? bis frh(?)-variszisch",,farmland,,
12.161600176027182,50.173004863133833,StSch 4106 Fichtelgebirge 108,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,55.0000000000,725748,5562652,834,"z.T. Oberdevon, Karbon",plutonisch,Granit,variszischer Granit,,farmland,,
12.194251620831679,50.167963398122382,StSch 4106 Fichtelgebirge 109,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,104.0000000000,728103,5562191,834,"z.T. Oberdevon, Karbon",plutonisch,Granit,variszischer Granit,,farmland,,
12.195073939238048,50.15405046437197,StSch 4106 Fichtelgebirge 110,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,76.0000000000,728228,5560647,834,"z.T. Oberdevon, Karbon",plutonisch,Granit,variszischer Granit,,,,
12.17137064163669,50.14520067848494,StSch 4106 Fichtelgebirge 111,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,50.0000000000,726577,5559591,834,"z.T. Oberdevon, Karbon",plutonisch,Granit,variszischer Granit,,,,
12.193913502767366,50.139796260038331,StSch 4106 Fichtelgebirge 112,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,48.0000000000,728213,5559059,834,"z.T. Oberdevon, Karbon",plutonisch,Granit,variszischer Granit,,,,
12.16271611479497,50.129036696306294,StSch 4106 Fichtelgebirge 113,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,168.0000000000,726035,5557768,834,"z.T. Oberdevon, Karbon",plutonisch,Granit,variszischer Granit,,farmland,,
12.139982876277882,50.123176906224018,StSch 4106 Fichtelgebirge 114,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,34.0000000000,724438,5557048,834,"z.T. Oberdevon, Karbon",plutonisch,Granit,variszischer Granit,,farmland,,
12.106759229503785,50.131961052910562,StSch 4106 Fichtelgebirge 115,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,96.0000000000,722023,5557925,834,"z.T. Oberdevon, Karbon",plutonisch,Granit,variszischer Granit,,,,
